"4/25/2017 11:23:01 PM",-0.00877 0.02137 1.00310 -0.04657 -0.00622 0.09664 
"4/25/2017 11:23:01 PM",-0.00938 0.02088 1.00115 -0.05420 -0.02912 0.06611 
"4/25/2017 11:23:01 PM",-0.00865 0.02430 1.00152 -0.06947 -0.04439 0.08901 
"4/25/2017 11:23:01 PM",-0.00560 0.02247 1.00347 -0.06947 -0.04439 0.12718 
"4/25/2017 11:23:01 PM",-0.00938 0.02467 0.99822 -0.03130 -0.05966 0.07374 
"4/25/2017 11:23:01 PM",-0.00816 0.02101 1.00555 -0.00077 0.03958 -0.00259 
"4/25/2017 11:23:01 PM",-0.00926 0.02406 1.00286 -0.04657 -0.02912 0.06611 
"4/25/2017 11:23:01 PM",-0.01182 0.02357 1.00188 -0.06184 -0.02912 0.05848 
"4/25/2017 11:23:01 PM",-0.00999 0.02015 1.00298 -0.03130 0.02431 0.05084 
"4/25/2017 11:23:01 PM",-0.00950 0.02271 1.00933 -0.04657 -0.08256 0.07374 
"4/25/2017 11:23:01 PM",-0.00816 0.01759 1.00115 -0.00840 -0.02149 0.04321 
"4/25/2017 11:23:01 PM",-0.00462 0.01978 1.00237 -0.05420 -0.05966 0.09664 
"4/25/2017 11:23:01 PM",-0.00865 0.01991 1.00115 -0.05420 -0.01386 0.06611 
"4/25/2017 11:23:01 PM",-0.00853 0.02040 1.00396 -0.12290 -0.02149 0.05848 
"4/25/2017 11:23:01 PM",-0.00950 0.02381 0.99944 -0.07710 -0.03676 0.04321 
"4/25/2017 11:23:01 PM",-0.01146 0.02503 1.00408 -0.00077 -0.00622 0.11955 
"4/25/2017 11:23:01 PM",-0.00731 0.02772 1.00335 -0.03130 -0.02149 0.02031 
"4/25/2017 11:23:01 PM",-0.00682 0.02442 0.99944 -0.04657 -0.00622 0.13481 
"4/25/2017 11:23:01 PM",-0.00657 0.02357 1.00750 -0.01603 0.07011 0.12718 
"4/25/2017 11:23:01 PM",-0.00926 0.02491 1.00323 -0.08474 -0.00622 0.11955 
